#      Train        Test
    0.987001     0.935606 
    0.976787     0.920455 
    0.977716     0.916667 
    0.985144     0.909091 
    0.985144     0.912879 
     0.98143     0.924242 
    0.978644     0.916667 
    0.979573     0.905303 
    0.984215     0.912879 
    0.983287     0.909091 
    0.978644      0.92803 
     0.98143     0.916667 
    0.977716     0.924242 
     0.98143     0.909091 
    0.984215     0.909091 
    0.979573     0.924242 
    0.972145     0.916667 
    0.973073     0.912879 
     0.97493      0.92803 
    0.975859     0.916667 
     0.98143      0.92803 
    0.983287      0.92803 
     0.98143     0.916667 
    0.983287     0.920455 
    0.980501     0.916667 
    0.978644     0.924242 
     0.97493     0.909091 
    0.978644     0.912879 
     0.97493     0.897727 
     0.97493     0.912879 
     0.97493     0.912879 
    0.971216     0.920455 
    0.976787     0.920455 
    0.972145     0.931818 
    0.985144     0.893939 
    0.980501     0.897727 
    0.983287     0.909091 
    0.985144     0.912879 
    0.982358     0.924242 
    0.982358     0.920455 
    0.980501     0.901515 
    0.976787     0.912879 
     0.97493     0.916667 
    0.973073     0.912879 
    0.986072     0.916667 
    0.982358     0.920455 
    0.978644     0.912879 
    0.976787      0.92803 
    0.976787     0.916667 
    0.979573     0.920455 
    0.977716     0.931818 
    0.978644     0.920455 
    0.979573     0.916667 
    0.980501     0.916667 
    0.975859     0.920455 
    0.979573     0.905303 
    0.982358     0.916667 
    0.986072     0.893939 
    0.982358     0.931818 
    0.975859     0.920455 
    0.974002     0.920455 
     0.98143     0.912879 
    0.974002     0.897727 
    0.978644     0.901515 
    0.980501     0.890152 
    0.972145     0.905303 
    0.978644     0.924242 
    0.975859     0.935606 
    0.986072     0.912879 
     0.98143     0.863636 
    0.977716     0.931818 
    0.976787     0.905303 
    0.983287     0.912879 
    0.977716     0.916667 
    0.982358     0.920455 
     0.97493     0.920455 
    0.985144     0.909091 
    0.970288     0.905303 
     0.98143     0.916667 
    0.973073     0.912879 
    0.974002     0.878788 
     0.97493     0.912879 
    0.982358     0.909091 
    0.978644     0.905303 
    0.975859     0.905303 
     0.98143     0.909091 
     0.98143     0.897727 
    0.980501     0.905303 
    0.968431     0.916667 
    0.978644     0.886364 
    0.975859     0.912879 
    0.964717     0.890152 
    0.975859     0.939394 
    0.980501     0.916667 
    0.979573     0.897727 
    0.985144     0.924242 
    0.976787     0.893939 
     0.97493     0.893939 
    0.972145     0.916667 
    0.982358     0.935606 
    0.978644     0.901515 
    0.973073     0.916667 
    0.979573     0.924242 
    0.984215     0.909091 
     0.98143     0.897727 
    0.976787     0.901515 
    0.983287     0.924242 
    0.969359     0.924242 
     0.97493     0.912879 
    0.977716     0.916667 
    0.983287     0.924242 
    0.982358     0.916667 
    0.982358     0.912879 
    0.973073     0.901515 
    0.976787     0.905303 
    0.976787     0.893939 
    0.970288     0.916667 
    0.985144     0.878788 
    0.971216     0.920455 
    0.982358     0.909091 
    0.977716     0.901515 
    0.976787     0.886364 
     0.98143     0.909091 
    0.977716     0.878788 
     0.97493     0.909091 
     0.98143     0.897727 
    0.967502     0.935606 
    0.978644     0.931818 
    0.975859     0.912879 
    0.972145     0.890152 
    0.968431     0.924242 
    0.976787     0.916667 
    0.972145     0.912879 
    0.968431     0.924242 
    0.979573     0.912879 
    0.965645     0.912879 
     0.97493     0.916667 
    0.976787     0.897727 
    0.969359     0.924242 
    0.977716     0.901515 
    0.975859     0.909091 
    0.969359     0.878788 
    0.977716     0.905303 
    0.977716     0.901515 
    0.974002     0.920455 
    0.967502     0.893939 
    0.979573     0.867424 
    0.974002     0.905303 
     0.97493     0.886364 
    0.972145     0.893939 
    0.980501     0.924242 
    0.977716     0.916667 
    0.984215     0.931818 
     0.98143     0.920455 
    0.974002     0.924242 
     0.98143     0.882576 
     0.97493     0.859848 
    0.969359     0.852273 
    0.971216     0.893939 
    0.969359     0.893939 
    0.970288     0.920455 
    0.964717     0.920455 
    0.982358     0.905303 
    0.977716     0.909091 
    0.964717        0.875 
    0.977716     0.882576 
    0.969359     0.878788 
    0.973073     0.901515 
    0.977716     0.893939 
    0.974002     0.893939 
     0.98143     0.905303 
    0.980501     0.924242 
    0.974002     0.912879 
    0.972145     0.924242 
     0.97493     0.886364 
    0.973073     0.893939 
    0.977716     0.920455 
    0.978644     0.867424 
    0.973073     0.882576 
    0.977716     0.897727 
    0.971216     0.890152 
    0.970288     0.893939 
    0.973073     0.882576 
    0.967502     0.890152 
    0.975859     0.852273 
    0.980501     0.905303 
    0.975859     0.878788 
    0.970288     0.912879 
     0.97493     0.901515 
    0.978644     0.890152 
    0.976787     0.901515 
    0.969359     0.893939 
    0.972145     0.909091 
    0.976787     0.890152 
    0.972145     0.886364 
     0.97493     0.882576 
    0.975859     0.901515 
     0.97493     0.901515 
     0.97493     0.890152 
     0.97493     0.890152 
     0.97493     0.882576 
    0.971216     0.890152 
    0.968431     0.901515 
     0.97493     0.893939 
    0.975859     0.890152 
    0.963788     0.871212 
    0.968431     0.890152 
    0.973073     0.852273 
    0.968431     0.829545 
    0.978644     0.882576 
     0.98143     0.867424 
    0.976787     0.893939 
     0.98143     0.886364 
    0.971216        0.875 
    0.970288     0.905303 
    0.974002     0.844697 
    0.974002     0.909091 
     0.98143     0.920455 
    0.970288     0.878788 
    0.972145     0.886364 
    0.973073      0.92803 
     0.97493     0.920455 
    0.964717     0.905303 
    0.975859     0.897727 
     0.96286     0.909091 
    0.961931     0.901515 
    0.969359     0.909091 
    0.979573     0.897727 
    0.976787     0.912879 
     0.97493     0.909091 
    0.965645     0.871212 
    0.971216     0.871212 
    0.961003     0.920455 
    0.965645     0.931818 
    0.969359     0.871212 
    0.976787     0.893939 
    0.972145     0.897727 
    0.974002     0.897727 
    0.969359      0.92803 
     0.96286     0.878788 
    0.972145     0.893939 
    0.971216     0.905303 
    0.970288     0.912879 
    0.963788      0.92803 
    0.961931     0.882576 
    0.964717        0.875 
    0.971216     0.920455 
    0.976787     0.886364 
    0.984215     0.905303 
    0.973073     0.893939 
    0.971216     0.897727 
    0.966574     0.886364 
    0.972145     0.886364 
    0.965645     0.893939 
     0.96286     0.901515 
    0.959146     0.897727 
    0.970288     0.905303 
    0.968431     0.871212 
    0.976787     0.882576 
    0.969359        0.875 
     0.97493     0.890152 
    0.970288     0.909091 
    0.979573     0.912879 
    0.967502     0.916667 
    0.967502     0.852273 
     0.96286     0.920455 
    0.968431     0.912879 
    0.965645     0.916667 
    0.973073     0.897727 
    0.973073     0.901515 
    0.970288     0.878788 
    0.973073     0.886364 
    0.971216     0.901515 
    0.967502      0.92803 
    0.980501     0.909091 
    0.966574     0.901515 
    0.971216     0.867424 
    0.958217     0.859848 
    0.961931     0.909091 
    0.966574     0.897727 
    0.961931     0.909091 
    0.972145     0.897727 
    0.973073     0.905303 
    0.967502     0.905303 
    0.966574     0.905303 
    0.968431      0.92803 
    0.968431     0.920455 
    0.971216     0.901515 
    0.971216     0.897727 
    0.977716     0.916667 
    0.973073     0.905303 
    0.961003     0.924242 
    0.963788     0.920455 
    0.975859     0.916667 
    0.968431     0.912879 
    0.963788     0.924242 
    0.968431     0.905303 
    0.969359     0.893939 
    0.963788     0.920455 
    0.971216      0.92803 
    0.975859     0.935606 
    0.971216     0.905303 
    0.964717     0.901515 
    0.966574     0.924242 
    0.961003      0.92803 
    0.972145     0.924242 
    0.959146     0.905303 
    0.978644        0.875 
    0.963788     0.893939 
    0.973073     0.893939 
    0.973073     0.867424 
    0.971216     0.878788 
    0.960074     0.871212 
    0.975859     0.863636 
    0.973073     0.871212 
    0.966574     0.909091 
    0.964717     0.909091 
    0.960074     0.897727 
    0.963788     0.893939 
    0.959146        0.875 
    0.973073     0.901515 
    0.971216     0.844697 
    0.971216     0.912879 
    0.969359     0.871212 
    0.950789     0.909091 
     0.96286     0.859848 
    0.971216     0.886364 
    0.980501     0.852273 
    0.974002     0.893939 
    0.963788     0.867424 
    0.970288     0.905303 
    0.967502     0.882576 
     0.98143     0.863636 
    0.973073     0.901515 
    0.968431     0.893939 
    0.968431     0.886364 
    0.963788        0.875 
    0.971216     0.878788 
    0.966574     0.882576 
    0.967502     0.863636 
    0.968431     0.878788 
    0.963788     0.886364 
    0.958217     0.882576 
    0.961003        0.875 
    0.971216     0.882576 
    0.966574     0.886364 
    0.976787     0.878788 
    0.964717     0.882576 
    0.961003     0.852273 
    0.955432     0.829545 
    0.965645     0.886364 
     0.96286     0.859848 
    0.974002     0.882576 
    0.974002     0.886364 
    0.970288     0.886364 
    0.963788     0.886364 
    0.976787     0.893939 
    0.979573     0.909091 
    0.969359     0.886364 
     0.96286     0.897727 
    0.965645     0.863636 
    0.972145     0.905303 
    0.974002     0.871212 
     0.96286     0.901515 
    0.967502     0.897727 
    0.963788     0.909091 
    0.980501     0.905303 
    0.975859     0.909091 
    0.959146     0.871212 
    0.960074     0.882576 
    0.961003     0.893939 
    0.967502     0.878788 
    0.969359     0.871212 
     0.96286     0.859848 
    0.961931     0.882576 
     0.97493     0.863636 
    0.961003     0.886364 
    0.967502     0.840909 
    0.968431     0.886364 
    0.966574     0.878788 
    0.961003     0.882576 
    0.961003     0.886364 
    0.960074     0.867424 
    0.960074     0.901515 
    0.970288     0.882576 
    0.971216     0.924242 
     0.95636     0.901515 
    0.966574     0.893939 
    0.964717     0.909091 
    0.970288     0.897727 
    0.965645     0.912879 
    0.975859     0.863636 
    0.967502     0.871212 
    0.964717     0.859848 
    0.961003     0.893939 
    0.969359     0.897727 
    0.953575     0.893939 
    0.971216     0.920455 
    0.961931     0.893939 
    0.963788     0.893939 
    0.971216     0.893939 
    0.971216     0.905303 
    0.950789     0.909091 
    0.971216     0.856061 
    0.972145     0.882576 
    0.961003     0.882576 
    0.961931     0.863636 
    0.971216     0.890152 
    0.964717     0.856061 
    0.959146     0.867424 
    0.961931     0.901515 
    0.969359     0.901515 
    0.966574     0.897727 
    0.959146     0.893939 
    0.972145     0.897727 
    0.961931     0.905303 
    0.967502     0.882576 
    0.960074     0.924242 
     0.96286     0.886364 
    0.972145     0.893939 
    0.963788     0.848485 
     0.96286     0.867424 
    0.966574     0.856061 
    0.957289     0.878788 
    0.973073     0.890152 
    0.959146     0.897727 
    0.963788     0.856061 
    0.963788     0.901515 
    0.965645     0.901515 
    0.971216     0.886364 
    0.972145     0.901515 
    0.968431     0.871212 
    0.968431     0.886364 
     0.96286     0.878788 
    0.961931     0.871212 
    0.953575     0.909091 
    0.961003     0.882576 
    0.968431     0.863636 
    0.963788     0.840909 
     0.96286     0.882576 
    0.968431     0.871212 
    0.954503     0.886364 
     0.95636     0.893939 
    0.972145     0.909091 
    0.953575     0.886364 
     0.95636     0.905303 
    0.970288     0.905303 
    0.969359     0.901515 
    0.963788     0.871212 
     0.96286     0.931818 
    0.959146     0.882576 
    0.968431     0.905303 
     0.95636     0.878788 
    0.957289     0.893939 
     0.95636     0.924242 
    0.958217     0.909091 
    0.963788     0.905303 
    0.953575     0.931818 
    0.963788     0.909091 
    0.947075     0.924242 
    0.959146     0.901515 
    0.966574     0.912879 
    0.968431     0.912879 
    0.968431     0.905303 
    0.958217     0.893939 
    0.961003     0.897727 
    0.961931     0.909091 
    0.959146     0.897727 
    0.965645     0.905303 
     0.96286     0.905303 
    0.963788     0.924242 
    0.955432     0.909091 
    0.960074     0.905303 
    0.967502     0.890152 
    0.977716     0.901515 
    0.957289     0.912879 
     0.96286     0.893939 
    0.959146     0.901515 
     0.95636     0.901515 
    0.964717     0.890152 
    0.958217     0.912879 
    0.963788     0.920455 
    0.951718     0.920455 
    0.965645     0.912879 
    0.959146     0.905303 
    0.971216     0.893939 
    0.958217     0.909091 
    0.978644     0.916667 
    0.954503     0.886364 
    0.957289     0.901515 
    0.961003     0.890152 
    0.958217     0.867424 
    0.968431     0.890152 
    0.963788     0.886364 
    0.965645        0.875 
    0.961931     0.897727 
    0.963788     0.901515 
    0.959146     0.878788 
    0.958217     0.871212 
     0.96286     0.859848 
    0.965645     0.893939 
     0.95636     0.829545 
    0.954503     0.863636 
    0.960074        0.875 
    0.961003     0.852273 
    0.958217     0.863636 
    0.958217     0.905303 
    0.955432     0.905303 
    0.973073     0.905303 
    0.961003     0.912879 
    0.961003     0.886364 
    0.966574     0.867424 
    0.972145     0.890152 
     0.95636     0.886364 
    0.964717     0.882576 
    0.965645     0.901515 
     0.95636     0.901515 
    0.970288     0.863636 
    0.954503     0.901515 
    0.960074     0.886364 
    0.954503     0.897727 
    0.961003     0.882576 
     0.96286     0.897727 
    0.966574     0.893939 
    0.954503     0.893939 
     0.96286     0.905303 
    0.951718        0.875 
    0.964717     0.924242 
     0.95636     0.909091 
    0.963788     0.920455 
     0.95636     0.893939 
    0.952646     0.897727 
    0.960074     0.901515 
    0.968431     0.909091 
    0.940576     0.912879 
    0.954503     0.901515 
    0.965645     0.890152 
    0.958217     0.909091 
    0.949861     0.886364 
    0.974002     0.912879 
    0.949861     0.916667 
    0.968431     0.897727 
    0.968431     0.905303 
    0.954503     0.886364 
    0.959146     0.912879 
    0.960074     0.901515 
     0.95636     0.890152 
    0.960074     0.901515 
     0.95636     0.916667 
    0.959146     0.909091 
     0.95636      0.92803 
    0.955432     0.912879 
    0.960074     0.905303 
    0.949861     0.920455 
    0.951718     0.905303 
    0.951718     0.912879 
    0.967502     0.897727 
    0.948004     0.912879 
    0.960074     0.931818 
    0.958217     0.912879 
     0.96286     0.931818 
    0.947075     0.912879 
     0.95636     0.920455 
     0.95636     0.890152 
     0.96286     0.912879 
    0.969359     0.920455 
    0.960074     0.916667 
    0.970288     0.905303 
    0.960074     0.935606 
    0.955432     0.924242 
    0.960074     0.916667 
    0.954503     0.912879 
    0.959146     0.897727 
    0.972145     0.905303 
    0.948004     0.912879 
    0.957289     0.924242 
    0.964717     0.920455 
    0.950789     0.909091 
    0.945218     0.901515 
    0.958217     0.920455 
    0.957289     0.924242 
    0.960074     0.901515 
    0.965645     0.912879 
    0.958217     0.901515 
     0.95636     0.912879 
    0.949861     0.890152 
    0.959146     0.882576 
    0.945218     0.893939 
    0.953575        0.875 
    0.943361     0.916667 
    0.954503     0.909091 
    0.959146     0.897727 
    0.953575     0.912879 
    0.948004     0.897727 
    0.955432     0.897727 
     0.96286      0.92803 
    0.935933     0.890152 
    0.955432     0.882576 
    0.969359     0.901515 
     0.96286     0.901515 
    0.952646     0.878788 
    0.953575     0.905303 
     0.95636     0.893939 
    0.955432     0.886364 
    0.961931      0.92803 
    0.960074     0.905303 
    0.959146     0.886364 
    0.965645     0.893939 
    0.966574     0.912879 
    0.951718     0.924242 
    0.965645     0.912879 
    0.954503     0.882576 
    0.952646     0.863636 
    0.965645     0.901515 
     0.96286      0.92803 
    0.952646     0.912879 
    0.960074     0.931818 
    0.949861     0.893939 
    0.950789     0.912879 
    0.948004     0.912879 
    0.964717     0.905303 
    0.955432     0.920455 
    0.958217     0.897727 
    0.938719     0.912879 
    0.957289     0.912879 
    0.959146     0.909091 
    0.958217     0.905303 
    0.972145     0.905303 
    0.951718     0.912879 
    0.961003     0.912879 
    0.952646     0.916667 
     0.95636     0.909091 
    0.951718     0.916667 
    0.961003     0.852273 
     0.96286     0.905303 
    0.961931     0.920455 
    0.954503     0.882576 
    0.950789     0.897727 
    0.957289     0.909091 
    0.952646     0.901515 
    0.938719     0.909091 
    0.951718     0.909091 
    0.951718     0.905303 
    0.960074     0.916667 
    0.953575     0.893939 
    0.965645     0.905303 
    0.951718     0.920455 
    0.957289     0.916667 
    0.935005     0.920455 
    0.942433     0.912879 
    0.950789     0.905303 
    0.938719     0.886364 
    0.952646     0.912879 
    0.965645     0.912879 
    0.953575     0.905303 
     0.95636     0.916667 
    0.960074     0.924242 
    0.949861     0.916667 
    0.954503     0.916667 
    0.953575     0.924242 
    0.955432     0.909091 
    0.958217     0.912879 
    0.954503     0.912879 
    0.958217     0.920455 
    0.961003     0.901515 
    0.960074      0.92803 
    0.957289     0.901515 
    0.951718     0.912879 
    0.949861     0.890152 
    0.949861     0.901515 
     0.95636     0.909091 
     0.94429     0.912879 
    0.961931     0.901515 
    0.955432     0.901515 
    0.952646     0.905303 
    0.968431     0.893939 
    0.948932     0.916667 
    0.959146     0.890152 
    0.951718     0.909091 
    0.946147     0.916667 
    0.953575     0.916667 
     0.96286      0.92803 
    0.955432      0.92803 
    0.959146     0.912879 
    0.963788     0.886364 
    0.949861     0.886364 
    0.961003     0.912879 
    0.948932     0.886364 
    0.951718     0.893939 
    0.934076     0.920455 
     0.95636     0.909091 
    0.950789     0.912879 
    0.953575     0.924242 
    0.952646     0.909091 
    0.948004     0.905303 
    0.949861     0.912879 
    0.960074     0.901515 
    0.949861     0.909091 
     0.94429     0.920455 
    0.963788     0.909091 
    0.946147     0.916667 
    0.958217     0.912879 
    0.952646     0.901515 
    0.952646     0.920455 
    0.954503     0.897727 
    0.958217     0.931818 
    0.948932     0.931818 
    0.949861     0.912879 
    0.946147     0.909091 
    0.948932     0.916667 
    0.955432     0.920455 
    0.949861     0.912879 
    0.954503     0.916667 
    0.957289     0.909091 
    0.949861     0.893939 
    0.954503     0.909091 
    0.942433     0.912879 
    0.946147     0.905303 
    0.954503     0.905303 
     0.95636     0.897727 
    0.943361     0.916667 
    0.959146     0.897727 
    0.936862     0.905303 
    0.938719     0.890152 
    0.965645     0.912879 
    0.948932     0.916667 
    0.933148     0.886364 
    0.958217     0.882576 
     0.94429     0.901515 
    0.964717     0.916667 
    0.948932     0.920455 
    0.940576     0.912879 
    0.957289     0.935606 
     0.95636     0.871212 
    0.955432     0.909091 
    0.953575     0.924242 
    0.942433     0.893939 
    0.949861     0.916667 
    0.950789     0.886364 
    0.943361     0.920455 
    0.945218     0.901515 
    0.952646     0.924242 
    0.949861     0.901515 
    0.949861     0.901515 
     0.94429     0.867424 
     0.94429     0.893939 
    0.954503     0.886364 
    0.959146     0.901515 
    0.959146     0.920455 
     0.96286     0.897727 
    0.939647     0.901515 
    0.940576     0.871212 
    0.946147     0.882576 
    0.948932     0.912879 
     0.93779     0.916667 
    0.948932     0.909091 
    0.943361     0.878788 
    0.949861     0.893939 
    0.952646     0.893939 
    0.948932     0.901515 
    0.946147     0.909091 
    0.961931     0.905303 
    0.953575     0.905303 
    0.941504     0.909091 
    0.942433     0.909091 
    0.945218     0.916667 
    0.955432     0.920455 
    0.946147      0.92803 
    0.951718     0.912879 
    0.952646     0.912879 
    0.949861     0.901515 
    0.948004     0.905303 
    0.940576     0.871212 
    0.953575     0.890152 
    0.953575     0.909091 
    0.951718     0.916667 
    0.953575     0.920455 
    0.942433     0.886364 
    0.957289     0.920455 
    0.943361     0.878788 
     0.94429     0.909091 
    0.947075     0.912879 
    0.947075     0.920455 
    0.948932     0.912879 
    0.943361     0.912879 
    0.948932     0.916667 
    0.946147     0.890152 
    0.949861     0.886364 
    0.939647     0.897727 
     0.94429     0.897727 
    0.948004     0.909091 
    0.948004     0.897727 
    0.943361     0.920455 
     0.94429     0.909091 
    0.950789     0.909091 
     0.93779     0.920455 
    0.948004     0.924242 
    0.951718     0.897727 
    0.945218     0.916667 
    0.951718     0.882576 
    0.942433     0.920455 
    0.950789     0.878788 
    0.950789     0.909091 
    0.938719     0.901515 
     0.95636     0.924242 
    0.948004     0.871212 
    0.961003     0.912879 
    0.943361     0.897727 
    0.946147     0.878788 
    0.947075     0.912879 
     0.93779     0.893939 
    0.942433     0.859848 
    0.955432     0.897727 
    0.945218     0.909091 
    0.952646     0.897727 
    0.935933     0.878788 
    0.941504     0.909091 
     0.95636     0.905303 
    0.945218     0.893939 
    0.949861     0.897727 
     0.93779     0.897727 
    0.946147     0.920455 
    0.948004     0.886364 
    0.950789     0.893939 
     0.94429     0.920455 
    0.955432     0.924242 
     0.94429     0.905303 
    0.955432     0.912879 
    0.943361     0.909091 
    0.954503        0.875 
    0.929434     0.912879 
     0.93779     0.912879 
     0.94429     0.916667 
    0.922006     0.924242 
    0.942433     0.912879 
     0.93779     0.905303 
    0.953575     0.912879 
    0.957289     0.920455 
    0.930362     0.920455 
    0.948004     0.912879 
    0.941504     0.897727 
    0.948004     0.912879 
    0.945218     0.882576 
    0.948004     0.901515 
    0.948932     0.878788 
    0.940576     0.901515 
    0.935005     0.909091 
    0.934076     0.912879 
    0.947075     0.920455 
    0.954503     0.901515 
    0.949861     0.890152 
    0.929434     0.878788 
    0.951718     0.897727 
    0.949861     0.863636 
    0.952646     0.886364 
    0.950789     0.890152 
    0.943361     0.897727 
    0.948004     0.878788 
    0.940576     0.882576 
